Distance,Number of Records,Recipient RECORD NUMBER,Vendor_RECORD_NUMBER,Vendor USED RECORD NUMBER,X (Recipient.csv),X,Y (Recipient.csv),Y
2.453848835,1,2925,4,4,-79.454875,-79.495735,36.097581,36.084506
2.788823153,1,1142,4,4,-79.448691,-79.495735,36.098064,36.084506
1.031402375,1,4650,4,4,-79.503011,-79.495735,36.098226,36.084506
5.838375655,1,4787,4,4,-79.392654,-79.495735,36.09868,36.084506
2.075827836,1,1969,4,4,-79.528479,-79.495735,36.098733,36.084506
1.871594404,1,3401,4,4,-79.467273,-79.495735,36.098813,36.084506
5.640266604,1,2591,4,4,-79.396367,-79.495735,36.099186,36.084506
1.825469856,1,1207,4,4,-79.522686,-79.495735,36.099461,36.084506
12.587250333,1,4223,4,4,-79.271069,-79.495735,36.099523,36.084506
1.407065702,1,3156,4,4,-79.478769,-79.495735,36.099563,36.084506
2.419823081,1,2710,4,4,-79.45663,-79.495735,36.099602,36.084506
5.867278621,1,2647,4,4,-79.39233,-79.495735,36.099611,36.084506
3.407641676,1,4580,4,4,-79.437804,-79.495735,36.100021,36.084506
13.027203396,1,3055,4,4,-79.263221,-79.495735,36.100101,36.084506
12.670530775,1,2972,4,4,-79.269634,-79.495735,36.100125,36.084506
12.670530775,1,2973,4,4,-79.269634,-79.495735,36.100125,36.084506
12.676096363,1,4818,4,4,-79.269552,-79.495735,36.100297,36.084506
2.385754907,1,2439,4,4,-79.457823,-79.495735,36.100431,36.084506
2.385754907,1,2444,4,4,-79.457823,-79.495735,36.100431,36.084506
3.900431040,1,2094,4,4,-79.428776,-79.495735,36.100593,36.084506
1.458944738,1,3085,4,4,-79.478896,-79.495735,36.100651,36.084506
4.793831108,1,4824,4,4,-79.412367,-79.495735,36.101089,36.084506
2.779446032,1,1668,4,4,-79.450484,-79.495735,36.101269,36.084506
12.527888775,1,3879,4,4,-79.272352,-79.495735,36.101519,36.084506
12.720100780,1,3306,4,4,-79.26896,-79.495735,36.102087,36.084506
4.779560398,1,2466,4,4,-79.413058,-79.495735,36.102433,36.084506
3.568639876,1,3985,4,4,-79.435903,-79.495735,36.102668,36.084506
4.998601642,1,4186,4,4,-79.409234,-79.495735,36.10315,36.084506
1.639646797,1,1802,4,4,-79.478514,-79.495735,36.103727,36.084506
1.716427887,1,3881,4,4,-79.476272,-79.495735,36.103734,36.084506
4.170620066,1,1829,4,4,-79.424979,-79.495735,36.103851,36.084506
3.366821578,1,1682,4,4,-79.440499,-79.495735,36.104052,36.084506
3.620033858,1,3073,4,4,-79.435863,-79.495735,36.10461,36.084506
1.390482048,1,4882,4,4,-79.494698,-79.495735,36.104612,36.084506
1.668279972,1,1027,4,4,-79.479371,-79.495735,36.104707,36.084506
5.213589689,1,2361,4,4,-79.405839,-79.495735,36.104915,36.084506
12.039536446,1,1905,4,4,-79.2817,-79.495735,36.105675,36.084506
13.090830224,1,2882,4,4,-79.262833,-79.495735,36.106327,36.084506
1.587767351,1,3314,4,4,-79.504534,-79.495735,36.106357,36.084506
5.536652423,1,4524,4,4,-79.400465,-79.495735,36.10674,36.084506
2.167176112,1,2923,4,4,-79.468407,-79.495735,36.106779,36.084506
5.695995642,1,3701,4,4,-79.397888,-79.495735,36.107838,36.084506
3.866607190,1,2735,4,4,-79.432861,-79.495735,36.107965,36.084506
3.107206845,1,1101,4,4,-79.448798,-79.495735,36.108667,36.084506
11.463751611,1,1427,4,4,-79.292797,-79.495735,36.109731,36.084506
3.049959890,1,1310,4,4,-79.451788,-79.495735,36.110724,36.084506
12.569792040,1,4357,4,4,-79.273066,-79.495735,36.111371,36.084506
2.401092418,1,1263,4,4,-79.522223,-79.495735,36.111882,36.084506
2.803745453,1,3354,4,4,-79.531934,-79.495735,36.11263,36.084506
2.682233424,1,1542,4,4,-79.527904,-79.495735,36.113337,36.084506
3.346896285,1,4849,4,4,-79.448085,-79.495735,36.113897,36.084506
8.253410405,1,4640,4,4,-79.352573,-79.495735,36.114284,36.084506
2.759653531,1,4194,4,4,-79.463076,-79.495735,36.114485,36.084506
8.199010505,1,4633,4,4,-79.353651,-79.495735,36.114507,36.084506
3.052190649,1,4930,4,4,-79.535146,-79.495735,36.115119,36.084506
3.020300546,1,1406,4,4,-79.534306,-79.495735,36.115155,36.084506
2.220253912,1,3061,4,4,-79.486091,-79.495735,36.115679,36.084506
3.093545917,1,4375,4,4,-79.53426,-79.495735,36.116685,36.084506
8.651209577,1,2196,4,4,-79.345984,-79.495735,36.116687,36.084506
9.735839077,1,2896,4,4,-79.326042,-79.495735,36.11697,36.084506
2.346594949,1,2608,4,4,-79.486518,-79.495735,36.11764,36.084506
4.496252506,1,2736,4,4,-79.426541,-79.495735,36.117802,36.084506
2.446600298,1,4506,4,4,-79.510585,-79.495735,36.117819,36.084506
2.445254067,1,4844,4,4,-79.485128,-79.495735,36.118841,36.084506
12.714731333,1,4398,4,4,-79.27233,-79.495735,36.120264,36.084506
11.065559954,1,4392,4,4,-79.302589,-79.495735,36.120463,36.084506
8.291606849,1,2574,4,4,-79.35417,-79.495735,36.120797,36.084506
2.565657520,1,4256,4,4,-79.491254,-79.495735,36.12146,36.084506
11.298971969,1,2318,4,4,-79.29894,-79.495735,36.122691,36.084506
2.704028600,1,1982,4,4,-79.486834,-79.495735,36.122973,36.084506
3.268873499,1,4601,4,4,-79.462245,-79.495735,36.123312,36.084506
3.586564804,1,3431,4,4,-79.453251,-79.495735,36.123442,36.084506
3.586564804,1,3432,4,4,-79.453251,-79.495735,36.123442,36.084506
4.275511581,1,3232,4,4,-79.438129,-79.495735,36.12528,36.084506
4.129366386,1,2859,4,4,-79.442183,-79.495735,36.12573,36.084506
8.708792489,1,4059,4,4,-79.348786,-79.495735,36.126809,36.084506
3.085248209,1,4379,4,4,-79.480954,-79.495735,36.12753,36.084506
2.989651299,1,4239,4,4,-79.498362,-79.495735,36.127721,36.084506
6.921067818,1,3680,4,4,-79.384055,-79.495735,36.127997,36.084506
13.206762689,1,1322,4,4,-79.265676,-79.495735,36.129049,36.084506
3.384893236,1,1942,4,4,-79.477034,-79.495735,36.131105,36.084506
13.198167845,1,2494,4,4,-79.266477,-79.495735,36.131171,36.084506
11.756347595,1,2418,4,4,-79.293307,-79.495735,36.131428,36.084506
3.741739610,1,2226,4,4,-79.462692,-79.495735,36.13162,36.084506
7.310186942,1,2599,4,4,-79.378665,-79.495735,36.131908,36.084506
13.475524094,1,2565,4,4,-79.261599,-79.495735,36.131962,36.084506
13.475524094,1,2566,4,4,-79.261599,-79.495735,36.131962,36.084506
13.215442514,1,1106,4,4,-79.266661,-79.495735,36.132765,36.084506
4.639201130,1,1050,4,4,-79.452009,-79.495735,36.141602,36.084506
4.600959750,1,1786,4,4,-79.453491,-79.495735,36.141682,36.084506
9.577775329,1,4951,4,4,-79.340985,-79.495735,36.144381,36.084506
7.249203612,1,1910,4,4,-79.390097,-79.495735,36.145531,36.084506
4.905015182,1,2234,4,4,-79.451186,-79.495735,36.145694,36.084506
4.249661935,1,1468,4,4,-79.498457,-79.495735,36.145969,36.084506
5.072185299,1,3943,4,4,-79.448845,-79.495735,36.147384,36.084506
6.089255259,1,2516,4,4,-79.42453,-79.495735,36.151271,36.084506
9.964268076,1,2372,4,4,-79.340217,-79.495735,36.155313,36.084506
5.608898136,1,3080,4,4,-79.448215,-79.495735,36.15603,36.084506
5.511782089,1,4125,4,4,-79.525654,-79.495735,36.160525,36.084506
6.065872178,1,4497,4,4,-79.469544,-79.495735,36.169706,36.084506
6.030714472,1,2810,4,4,-79.473374,-79.495735,36.169895,36.084506
12.977677092,1,1392,4,4,-79.289523,-79.495735,36.171302,36.084506
7.137621529,1,3396,4,4,-79.437297,-79.495735,36.17639,36.084506
6.622904378,1,4162,4,4,-79.523895,-79.495735,36.177617,36.084506
6.740443153,1,1479,4,4,-79.516964,-79.495735,36.180537,36.084506
6.750211734,1,3274,4,4,-79.49106,-79.495735,36.182124,36.084506
9.986011573,1,2754,4,4,-79.367626,-79.495735,36.185408,36.084506
9.986011573,1,2755,4,4,-79.367626,-79.495735,36.185408,36.084506
8.622896341,1,3900,4,4,-79.40576,-79.495735,36.18596,36.084506
8.364632514,1,2771,4,4,-79.418779,-79.495735,36.188389,36.084506
10.644259496,1,2331,4,4,-79.368501,-79.495735,36.19928,36.084506
14.317144217,1,1606,4,4,-79.288066,-79.495735,36.206203,36.084506
13.934443923,1,4281,4,4,-79.316648,-79.495735,36.225073,36.084506
9.962030679,1,2865,4,4,-79.508697,-79.495735,36.228299,36.084506
12.276429078,1,4093,4,4,-79.377461,-79.495735,36.23433,36.084506
10.752273781,1,3287,4,4,-79.521868,-79.495735,36.238679,36.084506
12.897145973,1,2534,4,4,-79.37305,-79.495735,36.242709,36.084506
19.121608562,1,3118,5,5,-79.311206,-79.509386,35.851377,36.076881
19.727209905,1,1625,5,5,-79.25999,-79.509386,35.874953,36.076881
19.059257191,1,3144,5,5,-79.273527,-79.509386,35.877753,36.076881
19.185282673,1,2325,5,5,-79.26989,-79.509386,35.878061,36.076881
15.777887748,1,3027,5,5,-79.366033,-79.509386,35.880202,36.076881
15.766082383,1,3932,5,5,-79.36626,-79.509386,35.880292,36.076881
13.436396794,1,1344,5,5,-79.52203,-79.509386,35.882695,36.076881
13.824210647,1,1986,5,5,-79.429835,-79.509386,35.887452,36.076881
17.521332895,1,2015,5,5,-79.284106,-79.509386,35.900605,36.076881
12.950102065,1,3452,5,5,-79.385521,-79.509386,35.918505,36.076881
11.360751843,1,2121,5,5,-79.434179,-79.509386,35.924137,36.076881
10.521028090,1,4605,5,5,-79.507303,-79.509386,35.924627,36.076881
10.397584140,1,3579,5,5,-79.475402,-79.509386,35.928937,36.076881
10.134810351,1,3640,5,5,-79.491321,-79.509386,35.930937,36.076881
10.267727237,1,3444,5,5,-79.473074,-79.509386,35.931216,36.076881
11.407821328,1,1881,5,5,-79.405717,-79.509386,35.93467,36.076881
16.592609146,1,4558,5,5,-79.266867,-79.509386,35.938403,36.076881
9.561402305,1,2446,5,5,-79.479146,-79.509386,35.940685,36.076881
13.837497152,1,1515,5,5,-79.320647,-79.509386,35.947281,36.076881
13.837497152,1,4248,5,5,-79.320647,-79.509386,35.947281,36.076881
9.120168918,1,4870,5,5,-79.453539,-79.509386,35.952862,36.076881
9.250840354,1,2985,5,5,-79.443961,-79.509386,35.953903,36.076881
8.315711605,1,3447,5,5,-79.533169,-79.509386,35.958081,36.076881
12.350080417,1,4881,5,5,-79.342732,-79.509386,35.959509,36.076881
15.261603005,1,2826,5,5,-79.27567,-79.509386,35.962643,36.076881
8.125086093,1,1696,5,5,-79.460615,-79.509386,35.966106,36.076881
13.716581412,1,3933,5,5,-79.304531,-79.509386,35.967542,36.076881
12.929215961,1,3720,5,5,-79.319302,-79.509386,35.970215,36.076881
12.548410151,1,3752,5,5,-79.325154,-79.509386,35.973058,36.076881
12.554249003,1,2894,5,5,-79.323868,-79.509386,35.974415,36.076881
14.827156859,1,3742,5,5,-79.274551,-79.509386,35.977001,36.076881
6.826481975,1,3903,5,5,-79.492603,-79.509386,35.979023,36.076881
6.752968723,1,2898,5,5,-79.457614,-79.509386,35.988572,36.076881
12.680553765,1,1595,5,5,-79.309548,-79.509386,35.989918,36.076881
13.356981243,1,2303,5,5,-79.295481,-79.509386,35.990593,36.076881
9.239372537,1,1788,5,5,-79.382999,-79.509386,35.990662,36.076881
9.239372537,1,1793,5,5,-79.382999,-79.509386,35.990662,36.076881
5.964669964,1,3420,5,5,-79.539711,-79.509386,35.994115,36.076881
5.690689276,1,2122,5,5,-79.507557,-79.509386,35.994537,36.076881
9.041280232,1,4729,5,5,-79.383116,-79.509386,35.995057,36.076881
9.105259866,1,2662,5,5,-79.381105,-79.509386,35.995618,36.076881
6.517930587,1,4418,5,5,-79.446694,-79.509386,35.997332,36.076881
12.078795645,1,3344,5,5,-79.316477,-79.509386,35.997988,36.076881
6.343663162,1,4105,5,5,-79.449442,-79.509386,35.998913,36.076881
6.322144497,1,2879,5,5,-79.449331,-79.509386,35.999336,36.076881
8.858845502,1,3546,5,5,-79.382897,-79.509386,35.999579,36.076881
9.007187600,1,2781,5,5,-79.379141,-79.509386,36.000068,36.076881
7.154010761,1,2051,5,5,-79.419333,-79.509386,36.00328,36.076881
7.154010761,1,2060,5,5,-79.419333,-79.509386,36.00328,36.076881
10.908037888,1,1516,5,5,-79.334122,-79.509386,36.007327,36.076881
4.476995836,1,1098,5,5,-79.51364,-79.509386,36.01218,36.076881
4.365065848,1,3999,5,5,-79.522319,-79.509386,36.01458,36.076881
9.462161098,1,2316,5,5,-79.357013,-79.509386,36.017095,36.076881
4.105532955,1,3037,5,5,-79.493813,-79.509386,36.018814,36.076881
6.353035688,1,4792,5,5,-79.418839,-79.509386,36.021257,36.076881
7.555837762,1,1147,5,5,-79.392896,-79.509386,36.021321,36.076881
3.808925864,1,2509,5,5,-79.4963,-79.509386,36.022782,36.076881
3.808925864,1,2510,5,5,-79.4963,-79.509386,36.022782,36.076881
14.226072605,1,3899,5,5,-79.263472,-79.509386,36.023421,36.076881
9.371663434,1,4415,5,5,-79.354295,-79.509386,36.025183,36.076881
9.403609056,1,3684,5,5,-79.353638,-79.509386,36.025259,36.076881
3.678604820,1,3704,5,5,-79.492827,-79.509386,36.025354,36.076881
3.898963115,1,3181,5,5,-79.480867,-79.509386,36.02538,36.076881
8.194174266,1,4159,5,5,-79.375247,-79.509386,36.028899,36.076881
10.121207020,1,2112,5,5,-79.338194,-79.509386,36.028925,36.076881
10.249300517,1,1398,5,5,-79.335145,-79.509386,36.030424,36.076881
13.222059814,1,4903,5,5,-79.279565,-79.509386,36.031122,36.076881
11.624123439,1,3050,5,5,-79.309011,-79.509386,36.031515,36.076881
11.624123439,1,3053,5,5,-79.309011,-79.509386,36.031515,36.076881
7.799129688,1,4475,5,5,-79.381367,-79.509386,36.031847,36.076881
6.832808237,1,3983,5,5,-79.400484,-79.509386,36.031859,36.076881
8.222298210,1,3162,5,5,-79.372907,-79.509386,36.032321,36.076881
9.948986875,1,2578,5,5,-79.339885,-79.509386,36.032685,36.076881
6.565204691,1,1861,5,5,-79.405269,-79.509386,36.032809,36.076881
8.948760742,1,1164,5,5,-79.358527,-79.509386,36.033317,36.076881
7.173888988,1,2465,5,5,-79.39278,-79.509386,36.033381,36.076881
7.736313128,1,3819,5,5,-79.381555,-79.509386,36.033807,36.076881
4.962536994,1,3298,5,5,-79.437994,-79.509386,36.03414,36.076881
6.551005247,1,4702,5,5,-79.404531,-79.509386,36.034423,36.076881
6.583110065,1,4499,5,5,-79.403816,-79.509386,36.034541,36.076881
6.583110065,1,4500,5,5,-79.403816,-79.509386,36.034541,36.076881
11.006106126,1,1947,5,5,-79.319311,-79.509386,36.034948,36.076881
10.007529278,1,4540,5,5,-79.337533,-79.509386,36.035966,36.076881
3.140896595,1,1242,5,5,-79.534539,-79.509386,36.036227,36.076881
8.650150980,1,1927,5,5,-79.362915,-79.509386,36.036256,36.076881
13.401741725,1,4075,5,5,-79.274563,-79.509386,36.037138,36.076881
6.999180645,1,2770,5,5,-79.393176,-79.509386,36.039006,36.076881
6.765163262,1,2631,5,5,-79.397471,-79.509386,36.039461,36.076881
6.711774749,1,1601,5,5,-79.397325,-79.509386,36.041832,36.076881
7.685257113,1,3866,5,5,-79.378647,-79.509386,36.042237,36.076881
6.327384698,1,3224,5,5,-79.40427,-79.509386,36.042757,36.076881
6.317720846,1,4004,5,5,-79.404371,-79.509386,36.042929,36.076881
2.589177412,1,4936,5,5,-79.489102,-79.509386,36.043188,36.076881
7.612273429,1,2311,5,5,-79.379024,-79.509386,36.044771,36.076881
11.847616177,1,1219,5,5,-79.300221,-79.509386,36.04842,36.076881
2.262557970,1,1953,5,5,-79.532089,-79.509386,36.049763,36.076881
4.436808004,1,4610,5,5,-79.436448,-79.509386,36.05145,36.076881
11.782279770,1,2299,5,5,-79.300765,-79.509386,36.051655,36.076881
2.090669484,1,1814,5,5,-79.531406,-79.509386,36.052414,36.076881
11.439720372,1,1540,5,5,-79.306777,-79.509386,36.052672,36.076881
4.957912397,1,1054,5,5,-79.425801,-79.509386,36.052731,36.076881
6.823398440,1,3964,5,5,-79.390914,-79.509386,36.052792,36.076881
4.893845962,1,2636,5,5,-79.426928,-79.509386,36.052937,36.076881
1.975440949,1,2522,5,5,-79.529413,-79.509386,36.053317,36.076881
1.975440949,1,3870,5,5,-79.529413,-79.509386,36.053317,36.076881
2.005609082,1,2134,5,5,-79.532523,-79.509386,36.054684,36.076881
4.964615551,1,3624,5,5,-79.424752,-79.509386,36.054927,36.076881
4.003644135,1,1660,5,5,-79.44276,-79.509386,36.055509,36.076881
1.631750664,1,2235,5,5,-79.493125,-79.509386,36.057262,36.076881
1.736108496,1,4527,5,5,-79.529191,-79.509386,36.057516,36.076881
1.868058543,1,1016,5,5,-79.533698,-79.509386,36.058315,36.076881
12.605268928,1,4981,5,5,-79.284839,-79.509386,36.058574,36.076881
4.458937051,1,2392,5,5,-79.432763,-79.509386,36.058765,36.076881
7.397937162,1,3487,5,5,-79.37878,-79.509386,36.059059,36.076881
2.135090034,1,4675,5,5,-79.477358,-79.509386,36.060012,36.076881
1.834784898,1,3716,5,5,-79.483751,-79.509386,36.060276,36.076881
1.817718487,1,1674,5,5,-79.483812,-79.509386,36.060611,36.076881
1.012560881,1,1604,5,5,-79.508564,-79.509386,36.062242,36.076881
1.012560881,1,4356,5,5,-79.508564,-79.509386,36.062242,36.076881
12.879729604,1,2014,5,5,-79.279488,-79.509386,36.062289,36.076881
6.066997492,1,3691,5,5,-79.402256,-79.509386,36.062355,36.076881
13.214386212,1,1144,5,5,-79.273458,-79.509386,36.0625,36.076881
1.288615839,1,2572,5,5,-79.494036,-79.509386,36.062958,36.076881
7.775575620,1,1634,5,5,-79.371201,-79.509386,36.063192,36.076881
5.414828501,1,1058,5,5,-79.413921,-79.509386,36.063215,36.076881
7.668110810,1,4845,5,5,-79.373128,-79.509386,36.063268,36.076881
1.408427328,1,1614,5,5,-79.490316,-79.509386,36.063544,36.076881
5.798028847,1,3696,5,5,-79.406893,-79.509386,36.063548,36.076881
4.950208895,1,3408,5,5,-79.422229,-79.509386,36.063865,36.076881
7.277606629,1,4123,5,5,-79.380057,-79.509386,36.064023,36.076881
7.799852604,1,2320,5,5,-79.370599,-79.509386,36.064318,36.076881
11.783354199,1,4041,5,5,-79.298919,-79.509386,36.065005,36.076881
3.190583733,1,4619,5,5,-79.453962,-79.509386,36.06569,36.076881
5.800265570,1,4748,5,5,-79.406433,-79.509386,36.065851,36.076881
6.823553679,1,2139,5,5,-79.387852,-79.509386,36.06677,36.076881
1.171712261,1,1247,5,5,-79.526544,-79.509386,36.067123,36.076881
5.303202752,1,2261,5,5,-79.414998,-79.509386,36.068505,36.076881
5.659523498,1,3554,5,5,-79.40854,-79.509386,36.068841,36.076881
5.027580483,1,3864,5,5,-79.419906,-79.509386,36.068921,36.076881
2.954474872,1,2106,5,5,-79.457377,-79.509386,36.069063,36.076881
6.823524754,1,2549,5,5,-79.387582,-79.509386,36.069166,36.076881
0.709453572,1,4343,5,5,-79.51835,-79.509386,36.069606,36.076881
5.643894199,1,1805,5,5,-79.408692,-79.509386,36.069971,36.076881
6.749231865,1,4698,5,5,-79.38884,-79.509386,36.069982,36.076881
6.105716618,1,1291,5,5,-79.400388,-79.509386,36.070047,36.076881
13.752336618,1,1428,5,5,-79.263285,-79.509386,36.070155,36.076881
1.304348476,1,3513,5,5,-79.531218,-79.509386,36.070176,36.076881
3.874052365,1,1951,5,5,-79.440499,-79.509386,36.070299,36.076881
1.487074491,1,4387,5,5,-79.484009,-79.509386,36.070365,36.076881
2.540423986,1,3912,5,5,-79.464602,-79.509386,36.07044,36.076881
7.105274548,1,1191,5,5,-79.382399,-79.509386,36.070615,36.076881
3.003522090,1,1768,5,5,-79.456159,-79.509386,36.070666,36.076881
5.887103165,1,3251,5,5,-79.404242,-79.509386,36.070814,36.076881
3.303708273,1,1408,5,5,-79.450705,-79.509386,36.070843,36.076881
1.236261480,1,3567,5,5,-79.488429,-79.509386,36.07112,36.076881
1.418435750,1,1839,5,5,-79.484989,-79.509386,36.071175,36.076881
5.062014462,1,2617,5,5,-79.418961,-79.509386,36.071855,36.076881
10.848072138,1,2037,5,5,-79.31524,-79.509386,36.071953,36.076881
13.024832351,1,4517,5,5,-79.276228,-79.509386,36.072572,36.076881
2.881854200,1,4010,5,5,-79.458015,-79.509386,36.072941,36.076881
1.954734472,1,3788,5,5,-79.474673,-79.509386,36.073259,36.076881
10.842779379,1,4261,5,5,-79.315283,-79.509386,36.073472,36.076881
2.445087617,1,1526,5,5,-79.465771,-79.509386,36.073799,36.076881
13.768833671,1,1566,5,5,-79.262872,-79.509386,36.073835,36.076881
0.438923193,1,1107,5,5,-79.516334,-79.509386,36.073912,36.076881
10.850978049,1,3954,5,5,-79.31512,-79.509386,36.074103,36.076881
2.341524211,1,1856,5,5,-79.467582,-79.509386,36.074286,36.076881
7.771195654,1,3861,5,5,-79.370263,-79.509386,36.07464,36.076881
2.574154125,1,1756,5,5,-79.463339,-79.509386,36.07522,36.076881
12.479257590,1,2986,5,5,-79.285941,-79.509386,36.075272,36.076881
3.973977526,1,3871,5,5,-79.438236,-79.509386,36.075995,36.076881
12.588576055,1,3279,5,5,-79.283974,-79.509386,36.076367,36.076881
9.052478330,1,3747,5,5,-79.347291,-79.509386,36.07664,36.076881
6.381422990,1,3486,5,5,-79.395119,-79.509386,36.07683,36.076881
12.862906402,1,2928,5,5,-79.27906,-79.509386,36.077164,36.076881
2.104976367,1,2981,5,5,-79.471698,-79.509386,36.077338,36.076881
11.294792361,1,4131,5,5,-79.30714,-79.509386,36.077559,36.076881
0.613374620,1,1622,5,5,-79.520327,-79.509386,36.077659,36.076881
0.472676193,1,4975,5,5,-79.517789,-79.509386,36.0777,36.076881
12.220929959,1,2130,5,5,-79.290557,-79.509386,36.077761,36.076881
0.516991211,1,4279,5,5,-79.518573,-79.509386,36.077802,36.076881
5.738508061,1,1429,5,5,-79.406637,-79.509386,36.077815,36.076881
11.085777272,1,1976,5,5,-79.310886,-79.509386,36.078101,36.076881
5.740174204,1,3476,5,5,-79.406615,-79.509386,36.078283,36.076881
0.244221003,1,2329,5,5,-79.505435,-79.509386,36.078396,36.076881
4.622002696,1,2742,5,5,-79.426644,-79.509386,36.078399,36.076881
4.801253840,1,1126,5,5,-79.423439,-79.509386,36.078595,36.076881
2.754512315,1,2396,5,5,-79.460136,-79.509386,36.079057,36.076881
3.364848172,1,4802,5,5,-79.449201,-79.509386,36.079186,36.076881
5.582753158,1,1363,5,5,-79.409471,-79.509386,36.079501,36.076881
6.890247746,1,1736,5,5,-79.386057,-79.509386,36.07976,36.076881
12.749148578,1,1936,5,5,-79.281124,-79.509386,36.079937,36.076881
12.722412940,1,1131,5,5,-79.281608,-79.509386,36.080197,36.076881
13.284408451,1,2868,5,5,-79.271548,-79.509386,36.080439,36.076881
4.154653901,1,2920,5,5,-79.435169,-79.509386,36.08105,36.076881
13.448572449,1,2687,5,5,-79.268628,-79.509386,36.081285,36.076881
13.503028616,1,3594,5,5,-79.267657,-79.509386,36.081448,36.076881
12.545079713,1,1796,5,5,-79.284825,-79.509386,36.081748,36.076881
0.727459643,1,1433,5,5,-79.497958,-79.509386,36.081934,36.076881
13.456744421,1,4032,5,5,-79.268506,-79.509386,36.082122,36.076881
10.935654713,1,1509,5,5,-79.313672,-79.509386,36.082152,36.076881
1.601685021,1,1208,5,5,-79.48203,-79.509386,36.083846,36.076881
1.633481034,1,3446,5,5,-79.481462,-79.509386,36.08392,36.076881
12.165155803,1,4543,5,5,-79.291731,-79.509386,36.084172,36.076881
0.516344599,1,1274,5,5,-79.511299,-79.509386,36.084192,36.076881
0.508122197,1,4893,5,5,-79.509802,-79.509386,36.084227,36.076881
1.150165322,1,3464,5,5,-79.527609,-79.509386,36.084638,36.076881
5.686605597,1,2590,5,5,-79.408015,-79.509386,36.084691,36.076881
1.717247045,1,3895,5,5,-79.480298,-79.509386,36.084943,36.076881
0.685307591,1,4962,5,5,-79.515801,-79.509386,36.085336,36.076881
4.437920851,1,2123,5,5,-79.430627,-79.509386,36.085457,36.076881
10.117438645,1,2935,5,5,-79.328531,-79.509386,36.085579,36.076881
6.991265851,1,1353,5,5,-79.384675,-79.509386,36.085761,36.076881
2.318425256,1,1300,5,5,-79.469437,-79.509386,36.086014,36.076881
2.393565096,1,4857,5,5,-79.468165,-79.509386,36.086375,36.076881
4.016930520,1,3536,5,5,-79.438447,-79.509386,36.086509,36.076881
3.104705899,1,2716,5,5,-79.45514,-79.509386,36.086726,36.076881
8.885673669,1,1680,5,5,-79.35074,-79.509386,36.086786,36.076881
13.113247341,1,1441,5,5,-79.274902,-79.509386,36.087086,36.076881
12.972756399,1,3801,5,5,-79.277427,-79.509386,36.087169,36.076881
1.033511761,1,4198,5,5,-79.496326,-79.509386,36.087479,36.076881
2.086647536,1,2535,5,5,-79.474497,-79.509386,36.087694,36.076881
8.916138112,1,3582,5,5,-79.350307,-79.509386,36.08793,36.076881
0.957517958,1,2601,5,5,-79.499156,-79.509386,36.088002,36.076881
12.818215929,1,2958,5,5,-79.280282,-79.509386,36.08834,36.076881
12.990621901,1,4872,5,5,-79.277192,-79.509386,36.088383,36.076881
13.472283092,1,3333,5,5,-79.268588,-79.509386,36.088888,36.076881
6.110764000,1,4313,5,5,-79.401008,-79.509386,36.089109,36.076881
3.090106781,1,4176,5,5,-79.456235,-79.509386,36.089325,36.076881
4.808901033,1,1359,5,5,-79.424686,-79.509386,36.08945,36.076881
2.829650319,1,3466,5,5,-79.461185,-79.509386,36.089514,36.076881
13.361586336,1,4615,5,5,-79.270625,-79.509386,36.089544,36.076881
3.345443925,1,2595,5,5,-79.451563,-79.509386,36.089546,36.076881
13.287061939,1,4607,5,5,-79.271989,-79.509386,36.089871,36.076881
5.239552344,1,1467,5,5,-79.41697,-79.509386,36.089988,36.076881
1.510150657,1,1991,5,5,-79.487822,-79.509386,36.09007,36.076881
13.525257109,1,2049,5,5,-79.267736,-79.509386,36.090142,36.076881
5.103560565,1,3683,5,5,-79.419545,-79.509386,36.090436,36.076881
2.863895299,1,2587,5,5,-79.461067,-79.509386,36.090774,36.076881
4.257190607,1,4780,5,5,-79.43517,-79.509386,36.090973,36.076881
5.853111424,1,2725,5,5,-79.406077,-79.509386,36.091196,36.076881
13.287598279,1,3762,5,5,-79.272112,-79.509386,36.091392,36.076881
1.068290743,1,2162,5,5,-79.515984,-79.509386,36.091393,36.076881
1.294073478,1,1124,5,5,-79.523726,-79.509386,36.091593,36.076881
6.787881819,1,4519,5,5,-79.389217,-79.509386,36.091682,36.076881
1.122378719,1,2283,5,5,-79.517266,-79.509386,36.091824,36.076881
2.390880376,1,4939,5,5,-79.47086,-79.509386,36.091977,36.076881
2.050091303,1,4067,5,5,-79.477943,-79.509386,36.092197,36.076881
3.625745070,1,2393,5,5,-79.447294,-79.509386,36.092224,36.076881
4.841681955,1,2947,5,5,-79.424793,-79.509386,36.092251,36.076881
13.243780501,1,2960,5,5,-79.273022,-79.509386,36.092666,36.076881
7.767554286,1,2847,5,5,-79.371667,-79.509386,36.09269,36.076881
13.472154554,1,3507,5,5,-79.268929,-79.509386,36.092771,36.076881
12.703928583,1,4280,5,5,-79.282791,-79.509386,36.09329,36.076881
1.221833630,1,1025,5,5,-79.517212,-79.509386,36.093394,36.076881
2.087171561,1,1649,5,5,-79.47823,-79.509386,36.093568,36.076881
2.693198614,1,1342,5,5,-79.465885,-79.509386,36.093713,36.076881
2.006433919,1,3916,5,5,-79.480247,-79.509386,36.093871,36.076881
1.175775809,1,2435,5,5,-79.50898,-79.509386,36.093894,36.076881
